#! FIELDS dih1 dih2 file.free der_dih1 der_dih2
#! SET min_dih1 -pi
#! SET max_dih1 pi
#! SET nbins_dih1  51
#! SET periodic_dih1 true
#! SET min_dih2 -pi
#! SET max_dih2 pi
#! SET nbins_dih2  51
#! SET periodic_dih2 true
   -3.141592654   -3.141592654   21.347031146  -11.419207638   -3.502010827
   -3.018392942   -3.141592654   19.727239875  -14.617071743   -2.145377177
   -2.895193230   -3.141592654   17.829487599  -15.991910438   -0.155991311
   -2.771993518   -3.141592654   15.855572441  -15.887996952    1.860113348
   -2.648793806   -3.141592654   13.960006866  -14.825299802    3.556381091
   -2.525594094   -3.141592654   12.230909881  -13.321064789    4.907245904
   -2.402394382   -3.141592654   10.698227665  -11.615629648    6.070160333
   -2.279194670   -3.141592654    9.386012505   -9.708830452    7.187687239
   -2.155994958   -3.141592654    8.340079008   -7.156688994    8.210687878
   -2.032795246   -3.141592654    7.672581187   -3.549366751    8.873901219
   -1.909595535   -3.141592654    7.525381233    1.279260647    8.877747843
   -1.786395823   -3.141592654    8.031329509    6.978659431    8.159465620
   -1.663196111   -3.141592654    9.253741895   12.706269267    7.091494281
   -1.539996399   -3.141592654   11.127719935   17.386642075    6.400773963
   -1.416796687   -3.141592654   13.451780364   19.822189294    6.812654418
   -1.293596975   -3.141592654   15.896867501   19.296609538    8.611845139
   -1.170397263   -3.141592654   18.098341718   15.941637185   11.367175324
   -1.047197551   -3.141592654   19.758783270   10.736291806   14.054670061
   -0.923997839   -3.141592654   20.728576840    4.928996570   15.477431621
   -0.800798127   -3.141592654   20.993397083   -0.628904568   14.841137361
   -0.677598415   -3.141592654   20.609281661   -5.593851381   12.104250752
   -0.554398704   -3.141592654   19.658137159   -9.790171962    7.946468095
   -0.431198992   -3.141592654   18.254501049  -12.844353688    3.461809477
   -0.307999280   -3.141592654   16.573463953  -14.213784106   -0.278986909
   -0.184799568   -3.141592654   14.848377961  -13.513156128   -2.558031052
   -0.061599856   -3.141592654   13.335082574  -10.835100920   -3.109155128
    0.061599856   -3.141592654   12.256007355   -6.544247293   -2.045178125
    0.184799568   -3.141592654   11.768726749   -1.344281879    0.301356585
    0.307999280   -3.141592654   11.927361237    3.748849378    3.510114176
    0.431198992   -3.141592654   12.645092530    7.518510819    7.166933705
    0.554398704   -3.141592654   13.691485282    8.972248247   10.838152980
    0.677598415   -3.141592654   14.763622722    7.989847308   14.029126904
    0.800798127   -3.141592654   15.598689096    5.303367383   16.178786633
    0.923997839   -3.141592654   16.046900389    1.859195555   16.777466522
    1.047197551   -3.141592654   16.058193607   -1.737604018   15.561606833
    1.170397263   -3.141592654   15.630087613   -5.254556610   12.704330426
    1.293596975   -3.141592654   14.802953158   -8.090543257    8.842441826
    1.416796687   -3.141592654   13.724169749   -9.082830960    4.885174039
    1.539996399   -3.141592654   12.693852826   -7.212027692    1.749118643
    1.663196111   -3.141592654   12.073290836   -2.582877157    0.070933910
    1.786395823   -3.141592654   12.112744731    3.110187147    0.074085191
    1.909595535   -3.141592654   12.806390122    7.752583774    1.551332700
    2.032795246   -3.141592654   13.939544749   10.229278037    3.924989947
    2.155994958   -3.141592654   15.268664343   11.133384786    6.392930344
    2.279194670   -3.141592654   16.681831476   11.784881979    8.107747801
    2.402394382   -3.141592654   18.193965958   12.676359314    8.389116888
    2.525594094   -3.141592654   19.789387596   12.903707256    6.968786428
    2.648793806   -3.141592654   21.294186813   11.027739798    4.155025487
    2.771993518   -3.141592654   22.402521630    6.477928545    0.789927090
    2.895193230   -3.141592654   22.825206613    0.167065118   -2.065057042
    3.018392942   -3.141592654   22.447368182   -6.269738798   -3.583579553

   -3.141592654   -3.018392942   21.391535067  -10.258001696    3.299266639
   -3.018392942   -3.018392942   19.959951349  -12.833342923    4.921940242
   -2.895193230   -3.018392942   18.288610966  -14.179449420    6.528529394
   -2.771993518   -3.018392942   16.520788519  -14.384071907    7.783476411
   -2.648793806   -3.018392942   14.790351419  -13.621777559    8.694735232
   -2.525594094   -3.018392942   13.202078555  -12.189325205    9.549463767
   -2.402394382   -3.018392942   11.816603898  -10.328190135   10.684539423
   -2.279194670   -3.018392942   10.674710135   -8.248369905   12.238642537
   -2.155994958   -3.018392942    9.806838755   -5.793889467   14.034292589
   -2.032795246   -3.018392942    9.279706977   -2.705484630   15.628436378
   -1.909595535   -3.018392942    9.187668131    1.303058311   16.569849401
   -1.786395823   -3.018392942    9.648238753    6.270798627   16.671832092
   -1.663196111   -3.018392942   10.763664116   11.796443963   16.167495246
   -1.539996399   -3.018392942   12.550515565   16.999997483   15.608083384
   -1.416796687   -3.018392942   14.888469115   20.484729219   15.540965262
   -1.293596975   -3.018392942   17.481398976   20.972379973   16.189478835
   -1.170397263   -3.018392942   19.920347343   17.976715037   17.269094833
   -1.047197551   -3.018392942   21.802147231   12.117077396   18.118805594
   -0.923997839   -3.018392942   22.855312880    4.789043003   18.002492544
   -0.800798127   -3.018392942   22.989739951   -2.592378750   16.521737238
   -0.677598415   -3.018392942   22.268038783   -8.993725492   13.836337790
   -0.554398704   -3.018392942   20.854573600  -13.720918855   10.587979315
   -0.431198992   -3.018392942   18.986769217  -16.286778359    7.641722569
   -0.307999280   -3.018392942   16.952760781  -16.405614382    5.726143581
   -0.184799568   -3.018392942   15.053877368  -14.124331779    5.204782226
   -0.061599856   -3.018392942   13.560359161   -9.940509198    6.039466602
    0.061599856   -3.018392942   12.667841298   -4.475910103    7.912432552
    0.184799568   -3.018392942   12.486497664    1.481208512   10.396439121
    0.307999280   -3.018392942   13.019534970    6.949948412   13.099440384
    0.431198992   -3.018392942   14.137226339   10.768562614   15.758071688
    0.554398704   -3.018392942   15.570709682   11.956340433   18.204768521
    0.677598415   -3.018392942   16.974865553   10.324880767   20.270714651
    0.800798127   -3.018392942   18.034417485    6.539681424   21.683475068
    0.923997839   -3.018392942   18.546467254    1.611926673   22.103750998
    1.047197551   -3.018392942   18.429336456   -3.558151164   21.290103840
    1.170397263   -3.018392942   17.696205559   -8.290591660   19.321807579
    1.293596975   -3.018392942   16.456265663  -11.618556392   16.661427390
    1.416796687   -3.018392942   14.955864075  -12.263090949   13.972410717
    1.539996399   -3.018392942   13.589989555   -9.398790349   11.835574585
    1.663196111   -3.018392942   12.778626908   -3.479938162   10.530485270
    1.786395823   -3.018392942   12.784815393    3.433933356   10.023937663
    1.909595535   -3.018392942   13.576060786    8.939276384   10.097251591
    2.032795246   -3.018392942   14.881786107   11.745506222   10.447695828
    2.155994958   -3.018392942   16.385751155   12.352024673   10.733845028
    2.279194670   -3.018392942   17.898939299   12.104394116   10.585357299
    2.402394382   -3.018392942   19.373119822   11.716143288    9.678609921
    2.525594094   -3.018392942   20.771210195   10.720148165    7.936099261
    2.648793806   -3.018392942   21.958989893    8.201068859    5.674009612
    2.771993518   -3.018392942   22.725271585    3.912115289    3.554625561
    2.895193230   -3.018392942   22.891922351   -1.319418212    2.288534219
    3.018392942   -3.018392942   22.418790948   -6.322016494    2.248046161

   -3.141592654   -2.895193230   21.884237087   -8.706427617    3.353121161
   -3.018392942   -2.895193230   20.643598242  -11.374481035    4.761769074
   -2.895193230   -2.895193230   19.124756542  -13.190179603    5.589839338
   -2.771993518   -2.895193230   17.447592220  -13.875972255    5.787106628
   -2.648793806   -2.895193230   15.765879194  -13.269540497    5.650538968
   -2.525594094   -2.895193230   14.234304452  -11.544255307    5.682282088
   -2.402394382   -2.895193230   12.963105338   -9.087425908    6.338096468
   -2.279194670   -2.895193230   12.011801521   -6.425148135    7.787758474
   -2.155994958   -2.895193230   11.387749233   -3.742401753    9.853552770
   -2.032795246   -2.895193230   11.101369796   -0.932329513   12.092348592
   -1.909595535   -2.895193230   11.189116690    2.405210872   14.038199476
   -1.786395823   -2.895193230   11.739090282    6.640097411   15.409295834
   -1.663196111   -2.895193230   12.867758131   11.713667295   16.195973618
   -1.539996399   -2.895193230   14.637952137   16.878099070   16.579279376
   -1.416796687   -2.895193230   16.974650626   20.611909340   16.726540271
   -1.293596975   -2.895193230   19.598422984   21.308070142   16.669659824
   -1.170397263   -2.895193230   22.074224774   18.169330949   16.263582767
   -1.047197551   -2.895193230   23.946122359   11.682414541   15.315438236
   -0.923997839   -2.895193230   24.889859779    3.416747499   13.712938392
   -0.800798127   -2.895193230   24.798382214   -4.835983372   11.585548709
   -0.677598415   -2.895193230   23.768064634  -11.657775011    9.318484010
   -0.554398704   -2.895193230   22.035037771  -16.124087818    7.422291543
   -0.431198992   -2.895193230   19.920252581  -17.806064458    6.371099898
   -0.307999280   -2.895193230   17.772551411  -16.703065086    6.412832558
   -0.184799568   -2.895193230   15.912520652  -13.227570445    7.501012872
   -0.061599856   -2.895193230   14.587633309   -8.164951136    9.318877893
    0.061599856   -2.895193230   13.944458600   -2.278461312   11.402440759
    0.184799568   -2.895193230   14.037763006    3.681107801   13.287744133
    0.307999280   -2.895193230   14.827551305    8.898032474   14.667845682
    0.431198992   -2.895193230   16.165180331   12.401631839   15.499812597
    0.554398704   -2.895193230   17.782675799   13.323836802   15.968194308
    0.677598415   -2.895193230   19.339120065   11.414390171   16.313744420
    0.800798127   -2.895193230   20.507475683    7.176438788   16.622742530
    0.923997839   -2.895193230   21.056235054    1.530254030   16.774838189
    1.047197551   -2.895193230   20.876850671   -4.487145380   16.580406649
    1.170397263   -2.895193230   19.985598571   -9.870385244   16.011689720
    1.293596975   -2.895193230   18.533378864  -13.397787772   15.277101113
    1.416796687   -2.895193230   16.825202538  -13.793159411   14.653225358
    1.539996399   -2.895193230   15.297753203  -10.484280073   14.224171186
    1.663196111   -2.895193230   14.376453860   -4.213929931   13.794063157
    1.786395823   -2.895193230   14.302073722    2.829253115   13.039184800
    1.909595535   -2.895193230   15.016815937    8.286461206   11.775887275
    2.032795246   -2.895193230   16.235201858   10.973686351   10.070312466
    2.155994958   -2.895193230   17.633810020   11.401029377    8.146827364
    2.279194670   -2.895193230   19.012935553   10.858411989    6.197145537
    2.402394382   -2.895193230   20.309489515   10.087164319    4.296020936
