#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  51
#! SET periodic_psi true
   -3.141592654   -3.141592654    6.084558876   -6.483876961    1.488009513
   -3.018392942   -3.141592654    5.648117272   -0.562011501    1.380093754
   -2.895193230   -3.141592654    6.006142686    6.068637358    1.625575949
   -2.771993518   -3.141592654    7.111450029   11.272401459    2.406207688
   -2.648793806   -3.141592654    8.680511582   13.435763770    3.608343125
   -2.525594094   -3.141592654   10.305422884   12.183334871    4.892056735
   -2.402394382   -3.141592654   11.596716680    8.126585101    5.880072186
   -2.279194670   -3.141592654   12.284887762    2.780799918    6.444145395
   -2.155994958   -3.141592654   12.343144730   -1.757827415    6.893034797
   -2.032795246   -3.141592654   12.009211669   -3.298452344    7.844054344
   -1.909595535   -3.141592654   11.725948982   -0.964008362    9.827740701
   -1.786395823   -3.141592654   11.912288870    4.054383949   12.816052364
   -1.663196111   -3.141592654   12.755650606    9.095864293   16.159992591
   -1.539996399   -3.141592654   14.119052105   12.365028060   18.888106939
   -1.416796687   -3.141592654   15.752396199   13.595192688   20.376618170
   -1.293596975   -3.141592654   17.489419271   14.504394291   20.752324793
   -1.170397263   -3.141592654   19.434586256   17.256253260   20.996987993
   -1.047197551   -3.141592654   21.917639488   23.304041351   22.465619837
   -0.923997839   -3.141592654   25.349153961   32.646501145   26.364427850
   -0.800798127   -3.141592654   30.058934455   43.755198236   33.029613343
   -0.677598415   -3.141592654   36.141344654   54.487243467   41.532515655
   -0.554398704   -3.141592654   43.411058564   62.712127358   49.468201626
   -0.431198992   -3.141592654   51.409603229   65.808346881   53.439579945
   -0.307999280   -3.141592654   59.335620374   61.079040310   50.375739462
   -0.184799568   -3.141592654   66.067019992   46.178415203   39.151948431
   -0.061599856   -3.141592654   70.326359776   21.313708376   21.531944731
    0.061599856   -3.141592654   71.096601873   -9.482922362    1.708942125
    0.184799568   -3.141592654   68.066483914  -39.086423599  -15.480521840
    0.307999280   -3.141592654   61.839541415  -60.463785923  -26.535906056
    0.431198992   -3.141592654   53.685851790  -70.092630772  -30.432531113
    0.554398704   -3.141592654   45.065083517  -68.406881429  -28.603721071
    0.677598415   -3.141592654   37.213624873  -58.124622596  -23.790279751
    0.800798127   -3.141592654   30.993180986  -42.410543442  -18.718269328
    0.923997839   -3.141592654   26.880240037  -24.473775408  -14.990480485
    1.047197551   -3.141592654   24.922457419   -8.022968986  -12.958653450
    1.170397263   -3.141592654   24.695564915    2.930535782  -12.108491404
    1.293596975   -3.141592654   25.351667163    6.326400654  -11.669339291
    1.416796687   -3.141592654   25.989450871    3.127228218  -11.085505274
    1.539996399   -3.141592654   26.023659551   -2.783631686  -10.089833440
    1.663196111   -3.141592654   25.383853013   -7.320509938   -8.749238721
    1.786395823   -3.141592654   24.358128707   -9.054878058   -7.291471808
    1.909595535   -3.141592654   23.241449690   -9.242445338   -5.968270119
    2.032795246   -3.141592654   22.069515526  -10.220097178   -4.854182244
    2.155994958   -3.141592654   20.664712883  -13.096066524   -3.833631926
    2.279194670   -3.141592654   18.837954040  -16.691053577   -2.768947125
    2.402394382   -3.141592654   16.630504600  -19.012101607   -1.619382522
    2.525594094   -3.141592654   14.291949733  -18.822115548   -0.486094186
    2.648793806   -3.141592654   12.103796847  -16.779224257    0.516093075
    2.771993518   -3.141592654   10.194709619  -14.418525178    1.250709767
    2.895193230   -3.141592654    8.547814724  -12.540684131    1.629630700
    3.018392942   -3.141592654    7.138272098  -10.413276501    1.662112704
   -3.141592654   -3.018392942    6.790238445   -6.970172209    9.782736665
   -3.018392942   -3.018392942    6.293861922   -0.992970180    8.792339440
   -2.895193230   -3.018392942    6.620027510    6.043718503    7.906266808
   -2.771993518   -3.018392942    7.755465736   11.777530804    7.514567135
   -2.648793806   -3.018392942    9.412707145   14.300340399    7.692828825
   -2.525594094   -3.018392942   11.147332229   13.039763256    8.203759720
   -2.402394382   -3.018392942   12.527191486    8.693605270    8.722779704
   -2.279194670   -3.018392942   13.270406437    3.158216492    9.141563112
   -2.155994958   -3.018392942   13.386506221   -1.108294839    9.694334749
   -2.032795246   -3.018392942   13.176815277   -1.854812020   10.762711203
   -1.909595535   -3.018392942   13.129537248    1.401488668   12.546846552
   -1.786395823   -3.018392942   13.645174451    6.921899407   14.797623190
   -1.663196111   -3.018392942   14.833036469   11.664797624   16.931712745
   -1.539996399   -3.018392942   16.455154664   13.925916247   18.317189414
   -1.416796687   -3.018392942   18.206830931   14.001880682   18.719083080
   -1.293596975   -3.018392942   19.952478697   14.419590770   18.526148436
   -1.170397263   -3.018392942   21.921756313   17.954061359   18.783644530
   -1.047197551   -3.018392942   24.610127036   26.165646089   20.790192268
   -0.923997839   -3.018392942   28.570965405   38.424968432   25.584783381
   -0.800798127   -3.018392942   34.158343700   52.022428423   33.143803862
   -0.677598415   -3.018392942   41.316143109   63.199005462   41.911409460
   -0.554398704   -3.018392942   49.515356019   68.445710660   48.761694634
   -0.431198992   -3.018392942   57.845121461   64.928747326   49.888854316
   -0.307999280   -3.018392942   65.138844886   51.593445673   42.601545716
   -0.184799568   -3.018392942   70.208852554   29.143964766   27.050373980
   -0.061599856   -3.018392942   72.101207751    0.793599130    6.670240785
    0.061599856   -3.018392942   70.402492696  -28.163295523  -13.108453811
    0.184799568   -3.018392942   65.416460152  -51.642679078  -27.335001213
    0.307999280   -3.018392942   58.120553950  -65.236276367  -33.548426678
    0.431198992   -3.018392942   49.812795197  -68.206422241  -32.295753520
    0.554398704   -3.018392942   41.692649916  -62.688028216  -26.246162961
    0.677598415   -3.018392942   34.620605026  -51.663651798  -18.627392984
    0.800798127   -3.018392942   29.124528867  -37.350246661  -12.053752556
    0.923997839   -3.018392942   25.499308503  -21.653450672   -7.871307720
    1.047197551   -3.018392942   23.758384659   -7.205204992   -6.333588426
    1.170397263   -3.018392942   23.546616951    2.550926679   -6.889099743
    1.293596975   -3.018392942   24.128082669    5.640364922   -8.520863599
    1.416796687   -3.018392942   24.704234874    2.905111551  -10.111241975
    1.539996399   -3.018392942   24.763940411   -2.137859053  -10.700480574
    1.663196111   -3.018392942   24.259890476   -5.795097406   -9.823515133
    1.786395823   -3.018392942   23.460455357   -6.987083227   -7.567953606
    1.909595535   -3.018392942   22.611827190   -7.032139836   -4.483197527
    2.032795246   -3.018392942   21.705960761   -8.140833684   -1.217584446
    2.155994958   -3.018392942   20.542934107  -11.246573610    1.744578159
    2.279194670   -3.018392942   18.928912210  -15.074153992    4.189462027
    2.402394382   -3.018392942   16.908906731  -17.597458740    6.137904916
    2.525594094   -3.018392942   14.733583395  -17.582334441    7.701988955
    2.648793806   -3.018392942   12.685528554  -15.759617243    8.999204589
    2.771993518   -3.018392942   10.883488030  -13.728601768    9.992356036
    2.895193230   -3.018392942    9.295451911  -12.288562521   10.519046268
    3.018392942   -3.018392942    7.888577088  -10.619944982   10.444367141
   -3.141592654   -2.895193230    8.498629011   -8.391539931   17.362960138
   -3.018392942   -2.895193230    7.803962792   -2.704711226   15.121100625
   -2.895193230   -2.895193230    7.929566845    4.601051713   12.751544878
   -2.771993518   -2.895193230    8.925773258   10.996361417   10.890090633
   -2.648793806   -2.895193230   10.531771292   14.215713462    9.898206127
   -2.525594094   -2.895193230   12.285129335   13.375257277    9.729263657
   -2.402394382   -2.895193230   13.716258317    9.163537919   10.099167911
   -2.279194670   -2.895193230   14.523063629    3.741026958   10.770152856
   -2.155994958   -2.895193230   14.727529668   -0.220502840   11.683517822
   -2.032795246   -2.895193230   14.654937926   -0.500102735   12.829858177
   -1.909595535   -2.895193230   14.796949849    3.069098692   14.069228390
